Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1987-11-05,0.25370830621361,0.2712050682792911,0.25370830621361,0.2659562826156616,255360000,0.0,0.0
1987-11-06,0.26770593606692344,0.2764547156335218,0.2589571331391603,0.26420673727989197,187040000,0.0,0.0
1987-11-09,0.25895714140871073,0.2624563403074858,0.2537083547411309,0.26070675253868103,210560000,0.0,0.0
1987-11-10,0.2554580037712132,0.2624563792458867,0.25195880435329193,0.2537083923816681,231840000,0.0,0.0
1987-11-11,0.26070675253868103,0.2677059446158586,0.257207553639906,0.26070675253868103,185920000,0.0,0.0
1987-11-12,0.26945539137439706,0.27995377685637857,0.2685805862672112,0.27120497822761536,246400000,0.0,0.0
1987-11-13,0.27470431905224324,0.276454724461841,0.25895714140871073,0.26070675253868103,154560000,0.0,0.0
1987-11-16,0.26420679566280386,0.2694555833226159,0.2554580141629496,0.25720760226249695,184800000,0.0,0.0
1987-11-17,0.25776850506663324,0.2595219085622361,0.24549381434917453,0.2454938143491745,268800000,0.000714,0.0
1987-11-18,0.25075404611146823,0.25601509938957245,0.24198698188392734,0.25426167249679565,265440000,0.0,0.0
1987-11-19,0.2560149660647564,0.2560149660647564,0.2384792313058617,0.24198685586452484,182560000,0.0,0.0
1987-11-20,0.23847936602779907,0.25250828016472865,0.2332191319414507,0.2490006536245346,250880000,0.0,0.0
1987-11-23,0.2490006426308058,0.25426167249679565,0.24374040877670414,0.25426167249679565,97395200,0.0,0.0
1987-11-24,0.2577684685579292,0.26478292438298134,0.25338492532160767,0.25952187180519104,197120000,0.0,0.0
1987-11-25,0.259521838575334,0.259521838575334,0.2525082030722196,0.25601503252983093,92400000,0.0,0.0
1987-11-27,0.25426167466331295,0.25601510157103036,0.24374041085357165,0.2454938143491745,70683200,0.0,0.0
1987-11-30,0.2367258849488032,0.24198691332423947,0.2139299136622794,0.2314656525850296,416640000,0.0,0.0
1987-12-01,0.23497258042415056,0.23847941162289554,0.229712345332093,0.233219176530838,181440000,0.0,0.0
1987-12-02,0.2332189997100688,0.2349724022739957,0.2279587686061859,0.2279587686061859,142240000,0.0,0.0
1987-12-03,0.2314657576803176,0.23409587505638943,0.2086697760434496,0.21393001079559326,319200000,0.0,0.0
1987-12-04,0.21217650548220326,0.21919096008185238,0.2086696761882003,0.21568413078784943,244160000,0.0,0.0
1987-12-07,0.21743753905382704,0.23321905556891823,0.21743753905382704,0.2314656525850296,203840000,0.0,0.0
1987-12-08,0.23497240275867223,0.24461697142189137,0.23321900019112857,0.24198685586452484,254240000,0.0,0.0
1987-12-09,0.24198698394585422,0.25426167466331295,0.2376026674888948,0.2454938143491745,179200000,0.0,0.0
1987-12-10,0.23672590941284238,0.2525082235705928,0.23321907967055,0.24374036490917206,276640000,0.0,0.0
1987-12-11,0.24374029249702991,0.24374029249702991,0.2349724130283245,0.23847924172878265,122080000,0.0,0.0
1987-12-14,0.24198702597562108,0.26302878464998286,0.24023362217547645,0.26127538084983826,341600000,0.0,0.0
1987-12-15,0.2647829938163567,0.2682898246425791,0.25952193985897354,0.2630287706851959,299040000,0.0,0.0
1987-12-16,0.2647828985198596,0.27881098937585275,0.26127527294405567,0.27530336380004883,330400000,0.0,0.0
1987-12-17,0.28407122201594737,0.28582464850405154,0.27530336380004883,0.27530336380004883,325920000,0.0,0.0
1987-12-18,0.27705757170001005,0.2893322588331801,0.275303349292642,0.2840712070465088,302400000,0.0,0.0
1987-12-21,0.2840712859023905,0.2928391695022583,0.2823178824320622,0.2928391695022583,188160000,0.0,0.0
1987-12-22,0.29283899689959714,0.29283899689959714,0.2840711184676174,0.2910855710506439,128800000,0.0,0.0
1987-12-23,0.2928391131053586,0.2998527490480536,0.28933228342795625,0.29634591937065125,171360000,0.0,0.0
1987-12-24,0.29459246198124905,0.30160691605589235,0.29283905917153685,0.29897600412368774,69944000,0.0,0.0
1987-12-28,0.296345970547582,0.2980993973951429,0.2770576430973407,0.2823178768157959,229600000,0.0,0.0
1987-12-29,0.2840713409424326,0.2963460338612315,0.28231793713237474,0.29546934366226196,118720000,0.0,0.0
1987-12-30,0.2980994720204371,0.30686733422868734,0.2980994720204371,0.3042372167110443,155680000,0.0,0.0
1987-12-31,0.29809944984225467,0.3016070767542563,0.2937159053642328,0.29459261894226074,117600000,0.0,0.0
1988-01-04,0.29985275448096216,0.31388166546821594,0.29634592474002097,0.31388166546821594,330400000,0.0,0.0
1988-01-05,0.3226486548894784,0.3244020576559596,0.31037396927623184,0.31300488114356995,309120000,0.0,0.0
1988-01-06,0.3156351014284974,0.3156351014284974,0.30686724185943604,0.30686724185943604,268800000,0.0,0.0
1988-01-07,0.30511383426918276,0.313881693716297,0.2980993781442832,0.3121274709701538,212800000,0.0,0.0
