"stamp","symbol","open","high","low","close","volume"
"2022-05-26 04:47:00","AAPL","138.52","138.55","138.5","138.51","6340"
"2022-05-26 04:48:00","AAPL","138.52","138.52","138.5","138.5","3159"
"2022-05-26 04:50:00","AAPL","138.41","138.41","138.35","138.35","9464"
"2022-05-26 04:51:00","AAPL","138.35","138.38","138.25","138.25","7296"
"2022-05-26 04:53:00","AAPL","138.31","138.37","138.31","138.37","1246"
"2022-05-26 04:54:00","AAPL","138.37","138.37","138.31","138.32","871"
"2022-05-26 04:55:00","AAPL","138.36","138.37","138.36","138.37","636"
"2022-05-26 04:56:00","AAPL","138.37","138.4","138.37","138.37","4362"
"2022-05-26 04:57:00","AAPL","138.34","138.34","138.34","138.34","624"
"2022-05-26 04:59:00","AAPL","138.3","138.3","138.28","138.28","1243"
"2022-05-26 05:00:00","AAPL","138.32","138.37","138.28","138.3","1332"
"2022-05-26 05:01:00","AAPL","138.34","138.34","138.25","138.29","2376"
"2022-05-26 05:02:00","AAPL","138.17","138.25","138.03","138.21","5347"
"2022-05-26 05:04:00","AAPL","138.19","138.19","138.19","138.19","353"
"2022-05-26 05:05:00","AAPL","138.2","138.2","138.12","138.12","1394"
"2022-05-26 05:06:00","AAPL","138.13","138.28","138.1","138.21","4543"
"2022-05-26 05:07:00","AAPL","138.3","138.3","138.3","138.3","496"
"2022-05-26 05:08:00","AAPL","138.23","138.3","138.23","138.3","4331"
"2022-05-26 05:09:00","AAPL","138.3","138.3","138.3","138.3","1475"
"2022-05-26 05:10:00","AAPL","138.4","138.52","138.4","138.52","1154"
"2022-05-26 05:12:00","AAPL","138.43","138.43","138.42","138.42","817"
"2022-05-26 05:13:00","AAPL","138.35","138.35","138.35","138.35","5524"
"2022-05-26 05:14:00","AAPL","138.3","138.35","138.3","138.35","4579"
"2022-05-26 05:15:00","AAPL","138.35","138.5","138.35","138.5","3025"
"2022-05-26 05:16:00","AAPL","138.45","138.45","138.45","138.45","931"
"2022-05-26 05:17:00","AAPL","138.44","138.45","138.44","138.45","1114"
"2022-05-26 05:18:00","AAPL","138.39","138.4","138.39","138.4","1205"
"2022-05-26 05:20:00","AAPL","138.45","138.45","138.36","138.36","827"
"2022-05-26 05:22:00","AAPL","138.45","138.45","138.45","138.45","2705"
"2022-05-26 05:23:00","AAPL","138.44","138.45","138.4","138.44","5471"
"2022-05-26 05:24:00","AAPL","138.45","138.45","138.45","138.45","9150"
"2022-05-26 05:25:00","AAPL","138.49","138.49","138.48","138.48","710"
"2022-05-26 05:26:00","AAPL","138.46","138.46","138.4","138.4","1480"
"2022-05-26 05:27:00","AAPL","138.41","138.41","138.4","138.4","1991"
"2022-05-26 05:29:00","AAPL","138.35","138.35","138.35","138.35","406"
"2022-05-26 05:30:00","AAPL","138.39","138.39","138.39","138.39","328"
"2022-05-26 05:31:00","AAPL","138.4","138.45","138.4","138.45","4289"
"2022-05-26 05:33:00","AAPL","138.46","138.46","138.46","138.46","561"
"2022-05-26 05:35:00","AAPL","138.5","138.5","138.5","138.5","2134"
"2022-05-26 05:40:00","AAPL","138.49","138.5","138.49","138.5","373"
"2022-05-26 05:41:00","AAPL","138.49","138.49","138.49","138.49","899"
"2022-05-26 05:42:00","AAPL","138.46","138.46","138.46","138.46","607"
"2022-05-26 05:44:00","AAPL","138.55","138.55","138.55","138.55","634"
"2022-05-26 05:45:00","AAPL","138.58","138.6","138.58","138.6","12328"
"2022-05-26 05:46:00","AAPL","138.59","138.6","138.59","138.6","2248"
"2022-05-26 05:47:00","AAPL","138.59","138.59","138.58","138.58","1011"
"2022-05-26 05:48:00","AAPL","138.57","138.59","138.57","138.59","784"
"2022-05-26 05:49:00","AAPL","138.59","138.62","138.59","138.62","1763"
"2022-05-26 05:50:00","AAPL","138.62","138.62","138.5","138.5","4522"
"2022-05-26 05:51:00","AAPL","138.55","138.55","138.52","138.52","841"
"2022-05-26 05:52:00","AAPL","138.53","138.53","138.49","138.49","2607"
"2022-05-26 05:53:00","AAPL","138.5","138.5","138.48","138.49","1239"
"2022-05-26 05:54:00","AAPL","138.5","138.53","138.5","138.5","2943"
"2022-05-26 05:55:00","AAPL","138.53","138.54","138.39","138.47","2684"
"2022-05-26 05:56:00","AAPL","138.5","138.5","138.5","138.5","692"
"2022-05-26 05:57:00","AAPL","138.43","138.43","138.43","138.43","317"
"2022-05-26 06:02:00","AAPL","138.41","138.41","138.41","138.41","639"
"2022-05-26 06:03:00","AAPL","138.41","138.41","138.41","138.41","457"
"2022-05-26 06:04:00","AAPL","138.41","138.44","138.3","138.4","2915"
"2022-05-26 06:06:00","AAPL","138.4","138.4","138.4","138.4","1063"
"2022-05-26 06:07:00","AAPL","138.4","138.45","138.31","138.45","3067"
"2022-05-26 06:09:00","AAPL","138.44","138.49","138.44","138.49","1578"
"2022-05-26 06:11:00","AAPL","138.5","138.5","138.5","138.5","780"
"2022-05-26 06:13:00","AAPL","138.35","138.35","138.31","138.32","1779"
"2022-05-26 06:15:00","AAPL","138.39","138.4","138.38","138.38","2212"
"2022-05-26 06:16:00","AAPL","138.41","138.43","138.4","138.4","1224"
"2022-05-26 06:17:00","AAPL","138.4","138.4","138.4","138.4","965"
"2022-05-26 06:18:00","AAPL","138.38","138.38","138.38","138.38","887"
"2022-05-26 06:19:00","AAPL","138.38","138.38","138.38","138.38","605"
"2022-05-26 06:21:00","AAPL","138.39","138.39","138.39","138.39","331"
"2022-05-26 06:22:00","AAPL","138.36","138.36","138.36","138.36","261"
"2022-05-26 06:23:00","AAPL","138.4","138.4","138.4","138.4","605"
"2022-05-26 06:28:00","AAPL","138.4","138.45","138.4","138.44","1188"
"2022-05-26 06:29:00","AAPL","138.4","138.4","138.4","138.4","417"
"2022-05-26 06:30:00","AAPL","138.44","138.49","138.44","138.49","1976"
"2022-05-26 06:31:00","AAPL","138.49","138.5","138.49","138.5","1360"
"2022-05-26 06:34:00","AAPL","138.56","138.56","138.56","138.56","167"
"2022-05-26 06:36:00","AAPL","138.57","138.57","138.56","138.56","456"
"2022-05-26 06:37:00","AAPL","138.58","138.58","138.58","138.58","434"
"2022-05-26 06:38:00","AAPL","138.56","138.56","138.55","138.55","4313"
"2022-05-26 06:39:00","AAPL","138.51","138.51","138.51","138.51","733"
"2022-05-26 06:40:00","AAPL","138.55","138.63","138.51","138.51","2219"
"2022-05-26 06:41:00","AAPL","138.55","138.55","138.55","138.55","315"
"2022-05-26 06:42:00","AAPL","138.51","138.51","138.51","138.51","395"
"2022-05-26 06:43:00","AAPL","138.57","138.57","138.57","138.57","828"
"2022-05-26 06:44:00","AAPL","138.55","138.55","138.55","138.55","1230"
"2022-05-26 06:45:00","AAPL","138.59","138.59","138.59","138.59","423"
"2022-05-26 06:46:00","AAPL","138.59","138.59","138.59","138.59","372"
"2022-05-26 06:48:00","AAPL","138.6","138.6","138.6","138.6","164"
"2022-05-26 06:49:00","AAPL","138.6","138.6","138.6","138.6","316"
"2022-05-26 06:50:00","AAPL","138.65","138.65","138.65","138.65","570"
"2022-05-26 06:51:00","AAPL","138.67","138.7","138.67","138.7","2835"
"2022-05-26 06:52:00","AAPL","138.83","138.83","138.82","138.83","466"
"2022-05-26 06:53:00","AAPL","138.85","138.93","138.85","138.93","1072"
"2022-05-26 06:54:00","AAPL","138.91","138.91","138.91","138.91","616"
"2022-05-26 06:55:00","AAPL","138.91","138.91","138.91","138.91","824"
"2022-05-26 06:56:00","AAPL","138.9","139.09","138.9","138.97","9314"
"2022-05-26 06:57:00","AAPL","139","139","138.91","138.91","2459"
"2022-05-26 06:58:00","AAPL","138.9","138.92","138.89","138.9","2626"
"2022-05-26 07:00:00","AAPL","138.89","138.89","138.59","138.7","14612"
"2022-05-26 07:01:00","AAPL","138.7","138.86","138.7","138.86","14844"
"2022-05-26 07:02:00","AAPL","138.86","139.34","138.86","139.21","32072"
"2022-05-26 07:03:00","AAPL","139.15","139.24","139.14","139.2","9088"
"2022-05-26 07:04:00","AAPL","139.2","139.5","139.2","139.49","7472"
"2022-05-26 07:05:00","AAPL","139.44","139.45","139.17","139.2","14647"
"2022-05-26 07:06:00","AAPL","139.26","139.26","139.17","139.17","6595"
"2022-05-26 07:07:00","AAPL","139.2","139.22","139.17","139.17","2110"
"2022-05-26 07:08:00","AAPL","139.2","139.2","139.2","139.2","1235"
"2022-05-26 07:09:00","AAPL","139.13","139.25","139.13","139.19","6129"
"2022-05-26 07:10:00","AAPL","139.15","139.27","139.1","139.16","5206"
"2022-05-26 07:11:00","AAPL","139.25","139.38","139.21","139.3","5320"
"2022-05-26 07:12:00","AAPL","139.25","139.25","139.16","139.16","2176"
"2022-05-26 07:13:00","AAPL","139.15","139.16","139.13","139.16","1971"
"2022-05-26 07:14:00","AAPL","139.16","139.4","139.16","139.37","7882"
"2022-05-26 07:15:00","AAPL","139.35","139.37","139.34","139.37","1636"
"2022-05-26 07:16:00","AAPL","139.37","139.39","139.37","139.39","1353"
"2022-05-26 07:17:00","AAPL","139.34","139.34","139.16","139.27","6005"
"2022-05-26 07:18:00","AAPL","139.2","139.26","139.2","139.26","1267"
"2022-05-26 07:19:00","AAPL","139.28","139.32","139.26","139.26","1938"
"2022-05-26 07:20:00","AAPL","139.25","139.27","139.25","139.27","6616"
"2022-05-26 07:21:00","AAPL","139.27","139.45","139.27","139.44","12193"
"2022-05-26 07:22:00","AAPL","139.45","139.48","139.41","139.48","9403"
"2022-05-26 07:23:00","AAPL","139.47","139.48","139.47","139.47","2565"
"2022-05-26 07:24:00","AAPL","139.47","139.48","139.45","139.46","12565"
"2022-05-26 07:25:00","AAPL","139.47","139.47","139.44","139.44","1818"
"2022-05-26 07:26:00","AAPL","139.42","139.47","139.4","139.44","6189"
"2022-05-26 07:27:00","AAPL","139.48","139.62","139.48","139.62","6890"
"2022-05-26 07:28:00","AAPL","139.56","139.82","139.56","139.82","6630"
"2022-05-26 07:29:00","AAPL","139.65","139.7","139.64","139.64","2754"
"2022-05-26 07:30:00","AAPL","139.6","139.64","139.6","139.6","1585"
"2022-05-26 07:31:00","AAPL","139.5","139.6","139.5","139.6","2487"
"2022-05-26 07:32:00","AAPL","139.5","139.5","139.25","139.25","3609"
"2022-05-26 07:33:00","AAPL","139.35","139.35","139.25","139.25","7476"
"2022-05-26 07:34:00","AAPL","139.25","139.26","139.25","139.25","1672"
"2022-05-26 07:35:00","AAPL","139.23","139.29","139.2","139.2","6474"
"2022-05-26 07:36:00","AAPL","139.28","139.28","139.2","139.22","2596"
"2022-05-26 07:37:00","AAPL","139.2","139.2","139","139.13","12031"
"2022-05-26 07:38:00","AAPL","139.13","139.2","139.13","139.19","3107"
"2022-05-26 07:39:00","AAPL","139.2","139.23","139.18","139.23","2670"
"2022-05-26 07:40:00","AAPL","139.15","139.15","139.1","139.1","4339"
"2022-05-26 07:41:00","AAPL","139.12","139.12","139.11","139.11","1018"
"2022-05-26 07:42:00","AAPL","139.13","139.17","139.13","139.14","2517"
"2022-05-26 07:43:00","AAPL","139.12","139.14","139.03","139.14","9307"
"2022-05-26 07:44:00","AAPL","139.13","139.18","139.13","139.17","3252"
"2022-05-26 07:45:00","AAPL","139.17","139.17","139.1","139.13","5972"
"2022-05-26 07:46:00","AAPL","139.13","139.19","139.13","139.19","1770"
"2022-05-26 07:47:00","AAPL","139.2","139.2","139.2","139.2","852"
"2022-05-26 07:48:00","AAPL","139.23","139.25","139.23","139.23","1800"
"2022-05-26 07:49:00","AAPL","139.22","139.22","139.2","139.21","2504"
"2022-05-26 07:50:00","AAPL","139.24","139.24","139.23","139.23","588"
"2022-05-26 07:51:00","AAPL","139.24","139.32","139.24","139.32","4167"
"2022-05-26 07:52:00","AAPL","139.27","139.27","139.15","139.15","3106"
"2022-05-26 07:53:00","AAPL","139.16","139.16","139.05","139.1","3806"
"2022-05-26 07:54:00","AAPL","139.11","139.14","139.01","139.06","12269"
"2022-05-26 07:55:00","AAPL","139.03","139.03","138.85","138.89","11430"
"2022-05-26 07:56:00","AAPL","138.87","138.93","138.87","138.89","6824"
"2022-05-26 07:57:00","AAPL","138.94","139","138.94","138.98","5487"
"2022-05-26 07:58:00","AAPL","138.9","138.99","138.87","138.94","5918"
"2022-05-26 07:59:00","AAPL","138.94","138.94","138.87","138.92","3660"
"2022-05-26 08:00:00","AAPL","138.91","138.95","138.8212","138.8212","9927"
"2022-05-26 08:01:00","AAPL","138.9","138.9","138.83","138.85","21499"
"2022-05-26 08:02:00","AAPL","138.86","138.86","138.67","138.7","26392"
"2022-05-26 08:03:00","AAPL","138.74","138.85","138.67","138.85","11674"
"2022-05-26 08:04:00","AAPL","138.84","138.86","138.81","138.83","6522"
"2022-05-26 08:05:00","AAPL","138.83","138.86","138.79","138.83","6862"
"2022-05-26 08:06:00","AAPL","138.84","138.84","138.7","138.7104","19007"
"2022-05-26 08:07:00","AAPL","138.7102","139.25","138.71","138.91","32179"
"2022-05-26 08:08:00","AAPL","138.91","138.91","138.78","138.83","11363"
"2022-05-26 08:09:00","AAPL","138.81","138.85","138.81","138.8496","9782"
"2022-05-26 08:10:00","AAPL","138.85","138.85","138.78","138.7899","9680"
"2022-05-26 08:11:00","AAPL","138.79","138.89","138.79","138.86","14900"
"2022-05-26 08:12:00","AAPL","138.9","138.9","138.82","138.82","4370"
"2022-05-26 08:13:00","AAPL","138.8599","138.9101","138.8101","138.89","6465"
"2022-05-26 08:14:00","AAPL","138.89","138.92","138.89","138.9","3192"
"2022-05-26 08:15:00","AAPL","138.85","138.9","138.78","138.82","11408"
"2022-05-26 08:16:00","AAPL","138.79","138.79","138.7","138.7353","27084"
"2022-05-26 08:17:00","AAPL","138.75","138.76","138.71","138.7201","11274"
"2022-05-26 08:18:00","AAPL","138.72","138.82","138.72","138.82","14010"
"2022-05-26 08:19:00","AAPL","138.85","138.92","138.81","138.92","6801"
"2022-05-26 08:20:00","AAPL","138.9099","138.91","138.88","138.88","12891"
"2022-05-26 08:21:00","AAPL","138.87","138.88","138.83","138.83","8436"
"2022-05-26 08:22:00","AAPL","138.8301","138.91","138.8301","138.91","1700"
"2022-05-26 08:23:00","AAPL","138.89","138.98","138.89","138.94","5507"
"2022-05-26 08:24:00","AAPL","138.9","138.92","138.89","138.89","5999"
"2022-05-26 08:25:00","AAPL","138.93","138.95","138.92","138.95","2671"
"2022-05-26 08:26:00","AAPL","138.95","138.95","138.9103","138.9103","2286"
"2022-05-26 08:27:00","AAPL","138.94","138.95","138.92","138.95","2533"
"2022-05-26 08:28:00","AAPL","138.95","138.95","138.92","138.92","3441"
"2022-05-26 08:29:00","AAPL","138.96","138.98","138.9","138.9099","3470"
"2022-05-26 08:30:00","AAPL","138.89","138.89","138.66","138.79","31580"
"2022-05-26 08:31:00","AAPL","138.76","138.79","138.55","138.764","19032"
"2022-05-26 08:32:00","AAPL","138.77","139.25","138.75","139.06","62553"
"2022-05-26 08:33:00","AAPL","139.0799","139.0799","138.92","138.95","28589"
"2022-05-26 08:34:00","AAPL","138.87","138.87","138.59","138.68","14669"
"2022-05-26 08:35:00","AAPL","138.73","138.73","138.52","138.52","11793"
"2022-05-26 08:36:00","AAPL","138.53","138.64","138.5","138.61","9452"
"2022-05-26 08:37:00","AAPL","138.6099","138.75","138.6","138.72","32809"
"2022-05-26 08:38:00","AAPL","138.61","138.7001","138.61","138.69","11099"
"2022-05-26 08:39:00","AAPL","138.69","138.95","138.66","138.78","18355"
"2022-05-26 08:40:00","AAPL","138.74","138.74","138.6703","138.6703","9600"
"2022-05-26 08:41:00","AAPL","138.65","138.9001","138.65","138.87","26301"
"2022-05-26 08:42:00","AAPL","138.84","138.93","138.8101","138.89","16545"
"2022-05-26 08:43:00","AAPL","138.9","138.91","138.7507","138.7507","9337"
"2022-05-26 08:44:00","AAPL","138.81","138.86","138.81","138.86","3528"
"2022-05-26 08:45:00","AAPL","138.75","138.89","138.73","138.89","12136"
"2022-05-26 08:46:00","AAPL","138.91","138.91","138.67","138.7","8277"
"2022-05-26 08:47:00","AAPL","138.71","138.7399","138.68","138.7","4837"
"2022-05-26 08:48:00","AAPL","138.73","138.73","138.6","138.67","13638"
"2022-05-26 08:49:00","AAPL","138.68","138.7","138.46","138.47","31336"
"2022-05-26 08:50:00","AAPL","138.48","138.56","138.28","138.37","32029"
"2022-05-26 08:51:00","AAPL","138.45","138.51","138.39","138.51","11207"
"2022-05-26 08:52:00","AAPL","138.55","138.69","138.55","138.69","9137"
"2022-05-26 08:53:00","AAPL","138.69","139","138.63","138.76","23633"
"2022-05-26 08:54:00","AAPL","138.76","138.88","138.76","138.81","37840"
"2022-05-26 08:55:00","AAPL","138.84","138.84","138.71","138.71","16880"
"2022-05-26 08:56:00","AAPL","138.7599","138.7599","138.6519","138.71","9695"
"2022-05-26 08:57:00","AAPL","138.65","138.73","138.63","138.72","12629"
"2022-05-26 08:58:00","AAPL","138.67","138.67","138.5899","138.62","17057"
"2022-05-26 08:59:00","AAPL","138.61","138.7","138.61","138.68","3765"
"2022-05-26 09:00:00","AAPL","138.65","138.7","138.5802","138.7","5261"
"2022-05-26 09:01:00","AAPL","138.63","138.7001","138.6","138.6903","19824"
"2022-05-26 09:02:00","AAPL","138.69","138.69","138.51","138.55","39586"
"2022-05-26 09:03:00","AAPL","138.6","138.6","138.45","138.49","45647"
"2022-05-26 09:04:00","AAPL","138.47","138.53","138.45","138.45","19086"
"2022-05-26 09:05:00","AAPL","138.45","138.48","138.36","138.36","34265"
"2022-05-26 09:06:00","AAPL","138.39","138.39","138.11","138.11","77459"
"2022-05-26 09:07:00","AAPL","138.18","138.32","138.18","138.29","43330"
"2022-05-26 09:08:00","AAPL","138.23","138.47","138.11","138.2999","58491"
"2022-05-26 09:09:00","AAPL","138.27","138.34","138.22","138.34","4903"
"2022-05-26 09:10:00","AAPL","138.32","138.38","138.28","138.3","8042"
"2022-05-26 09:11:00","AAPL","138.29","138.34","138.27","138.34","11017"
"2022-05-26 09:12:00","AAPL","138.34","138.43","138.32","138.36","12231"
"2022-05-26 09:13:00","AAPL","138.39","138.45","138.35","138.36","19073"
"2022-05-26 09:14:00","AAPL","138.35","138.4","138.31","138.33","8753"
"2022-05-26 09:15:00","AAPL","138.3","138.3","138.13","138.13","31815"
"2022-05-26 09:16:00","AAPL","138.14","138.14","138.04","138.12","82990"
"2022-05-26 09:17:00","AAPL","138.14","138.14","138.1","138.14","8912"
"2022-05-26 09:18:00","AAPL","138.13","138.14","137.8599","137.8599","106359"
"2022-05-26 09:19:00","AAPL","137.85","137.86","137.71","137.78","71316"
"2022-05-26 09:20:00","AAPL","137.8199","137.84","137.76","137.76","42100"
"2022-05-26 09:21:00","AAPL","137.79","138.23","137.79","138.03","23588"
"2022-05-26 09:22:00","AAPL","138.07","138.07","137.8007","137.91","22480"
"2022-05-26 09:23:00","AAPL","137.9","137.9041","137.8","137.85","26165"
"2022-05-26 09:24:00","AAPL","137.82","137.85","137.59","137.59","33867"
"2022-05-26 09:25:00","AAPL","137.59","137.8","137.43","137.7699","38539"
"2022-05-26 09:26:00","AAPL","137.77","137.89","137.75","137.89","10645"
"2022-05-26 09:27:00","AAPL","137.85","137.89","137.5","137.52","23876"
"2022-05-26 09:28:00","AAPL","137.5","137.5","137.33","137.37","27999"
"2022-05-26 09:29:00","AAPL","137.4","137.97","137.33","137.39","28892"
"2022-05-26 09:30:00","AAPL","137.39","137.59","137.14","137.215","1713230"
"2022-05-26 09:31:00","AAPL","137.215","137.96","137.215","137.8499","704735"
"2022-05-26 09:32:00","AAPL","137.8252","138.4","137.8237","137.98","566337"
"2022-05-26 09:33:00","AAPL","137.97","137.97","137.52","137.5574","399371"
"2022-05-26 09:34:00","AAPL","137.55","138.9","137.5","138.25","428180"
"2022-05-26 09:35:00","AAPL","138.25","138.79","138.1834","138.7","512599"
"2022-05-26 09:36:00","AAPL","138.7","138.81","138.55","138.5851","406961"
"2022-05-26 09:37:00","AAPL","138.59","139.1936","138.45","139.18","508419"
"2022-05-26 09:38:00","AAPL","139.17","139.4799","139.1684","139.22","445840"
"2022-05-26 09:39:00","AAPL","139.23","139.2654","139.01","139.1277","350136"
"2022-05-26 09:40:00","AAPL","139.13","139.18","138.9601","139.03","253634"
"2022-05-26 09:41:00","AAPL","139.02","139.0401","138.84","138.9396","263923"
"2022-05-26 09:42:00","AAPL","138.9267","139.15","138.85","139.09","274166"
"2022-05-26 09:43:00","AAPL","139.1288","139.42","139.0801","139.13","288439"
"2022-05-26 09:44:00","AAPL","139.12","139.3112","139.03","139.2974","279491"
"2022-05-26 09:45:00","AAPL","139.31","139.47","139.21","139.3118","386772"
"2022-05-26 09:46:00","AAPL","139.325","139.41","139.175","139.26","205989"
"2022-05-26 09:47:00","AAPL","139.26","139.83","139.18","139.7303","483474"
"2022-05-26 09:48:00","AAPL","139.75","139.83","139.63","139.82","278224"
"2022-05-26 09:49:00","AAPL","139.829","140.08","139.6425","139.915","439505"
"2022-05-26 09:50:00","AAPL","139.92","140.02","139.84","139.98","254825"
"2022-05-26 09:51:00","AAPL","139.985","140.1574","139.91","139.9201","308691"
"2022-05-26 09:52:00","AAPL","139.93","140.28","139.83","140.22","343305"
"2022-05-26 09:53:00","AAPL","140.21","140.97","140.193","140.3933","468031"
"2022-05-26 09:54:00","AAPL","140.4","140.55","140.29","140.52","338455"
"2022-05-26 09:55:00","AAPL","140.5","140.62","140.31","140.415","271551"
"2022-05-26 09:56:00","AAPL","140.4236","140.66","140.4","140.57","260334"
"2022-05-26 09:57:00","AAPL","140.5763","140.75","140.57","140.61","229187"
"2022-05-26 09:58:00","AAPL","140.61","140.74","140.52","140.695","219734"
"2022-05-26 09:59:00","AAPL","140.695","140.7584","140.575","140.615","218181"
"2022-05-26 10:00:00","AAPL","140.64","140.9","140.62","140.86","329506"
"2022-05-26 10:01:00","AAPL","140.88","141","140.81","140.9499","292227"
"2022-05-26 10:02:00","AAPL","140.9599","140.96","140.69","140.94","274563"
"2022-05-26 10:03:00","AAPL","140.94","140.96","140.7558","140.87","261777"
"2022-05-26 10:04:00","AAPL","140.86","140.89","140.53","140.6","399113"
"2022-05-26 10:05:00","AAPL","140.59","140.6","140.36","140.57","453999"
"2022-05-26 10:06:00","AAPL","140.57","140.65","140.4194","140.52","281187"
"2022-05-26 10:07:00","AAPL","140.52","140.74","140.47","140.5709","242741"
"2022-05-26 10:08:00","AAPL","140.58","140.63","140.485","140.6178","174448"
"2022-05-26 10:09:00","AAPL","140.625","140.66","140.47","140.59","134302"
"2022-05-26 10:10:00","AAPL","140.6","140.63","140.401","140.509","175798"
"2022-05-26 10:11:00","AAPL","140.5","140.69","140.445","140.6643","178473"
"2022-05-26 10:12:00","AAPL","140.66","140.8","140.66","140.68","192041"
"2022-05-26 10:13:00","AAPL","140.68","140.9","140.65","140.8801","256718"
"2022-05-26 10:14:00","AAPL","140.885","140.94","140.7901","140.8399","227080"
"2022-05-26 10:15:00","AAPL","140.83","140.98","140.8","140.97","257420"
"2022-05-26 10:16:00","AAPL","140.97","141.55","140.9101","141.29","494684"
"2022-05-26 10:17:00","AAPL","141.275","141.37","141.17","141.185","267036"
"2022-05-26 10:18:00","AAPL","141.1961","141.49","141.02","141.49","316204"
"2022-05-26 10:19:00","AAPL","141.49","141.69","141.41","141.69","359248"
"2022-05-26 10:20:00","AAPL","141.6953","141.6953","141.43","141.4679","293689"
"2022-05-26 10:21:00","AAPL","141.4686","141.4852","141.305","141.43","211073"
"2022-05-26 10:22:00","AAPL","141.43","141.7","141.41","141.54","236376"
"2022-05-26 10:23:00","AAPL","141.55","141.5678","141.36","141.4004","219586"
"2022-05-26 10:24:00","AAPL","141.4","141.5","141.3599","141.46","181547"
"2022-05-26 10:25:00","AAPL","141.46","141.4768","141.26","141.28","208008"
"2022-05-26 10:26:00","AAPL","141.3","141.35","141.18","141.235","184928"
"2022-05-26 10:27:00","AAPL","141.25","141.32","141.16","141.225","172460"
"2022-05-26 10:28:00","AAPL","141.23","141.27","141.19","141.215","144052"
"2022-05-26 10:29:00","AAPL","141.21","141.21","141.02","141.15","268945"
"2022-05-26 10:30:00","AAPL","141.17","141.255","141.03","141.1","214631"
"2022-05-26 10:31:00","AAPL","141.08","141.2","141.0369","141.135","156945"
"2022-05-26 10:32:00","AAPL","141.14","141.19","141.08","141.0901","132517"
"2022-05-26 10:33:00","AAPL","141.07","141.09","140.86","140.88","268376"
"2022-05-26 10:34:00","AAPL","140.895","141.01","140.84","141.01","202277"
"2022-05-26 10:35:00","AAPL","141","141.2281","140.98","141.195","227457"
